OTU,Domain,Phylum,Class,Order,Family,Genus,Label
BOTU_9739,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9739_Bacteria
BOTU_974,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_974_Bacteria
BOTU_9740,Bacteria,Actinobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_9740_Actinobacteria
BOTU_9741,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,unidentified,BOTU_9741_Hymenobacteraceae
BOTU_9742,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,unidentified,BOTU_9742_Iamiaceae
BOTU_9743,Bacteria,Proteobacteria,Deltaproteobacteria,unidentified,unidentified,unidentified,BOTU_9743_Deltaproteobacteria
BOTU_9744,Bacteria,Planctomycetes,unidentified,unidentified,unidentified,unidentified,BOTU_9744_Planctomycetes
BOTU_9745,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9745_Bacteria
BOTU_9746,Bacteria,Parcubacteria,unidentified,unidentified,unidentified,Parcubacteria_genera_incertae_sedis,BOTU_9746_Parcubacteria
BOTU_9747,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9747_Bacteria
BOTU_9748,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9748_Bacteria
BOTU_9749,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9749_Bacteria
BOTU_975,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,unidentified,BOTU_975_Iamiaceae
BOTU_9750,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Kribbellaceae,Kribbella,BOTU_9750_Kribbella
BOTU_9751,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9751_Bacteria
BOTU_9752,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,unidentified,unidentified,BOTU_9752_Xanthomonadales
BOTU_9753,Bacteria,Acidobacteria,Acidobacteria_Gp6,unidentified,unidentified,Gp6,BOTU_9753_Acidobacteria_Gp6
BOTU_9754,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_9754_Proteobacteria
BOTU_9755,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,unidentified,unidentified,BOTU_9755_Solirubrobacterales
BOTU_9756,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_9756_Proteobacteria
BOTU_9757,Bacteria,Acidobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_9757_Acidobacteria
BOTU_9758,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unidentified,BOTU_9758_Acetobacteraceae
BOTU_9759,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,unidentified,BOTU_9759_Gemmataceae
BOTU_976,Bacteria,Acidobacteria,Acidobacteria_Gp6,unidentified,unidentified,Gp6,BOTU_976_Acidobacteria_Gp6
BOTU_9760,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,unidentified,unidentified,BOTU_9760_Burkholderiales
BOTU_9761,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9761_Bacteria
BOTU_9762,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_9762_Gammaproteobacteria
BOTU_9763,Bacteria,Actinobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_9763_Actinobacteria
BOTU_9764,Bacteria,Verrucomicrobia,Subdivision3,unidentified,unidentified,Subdivision3_genera_incertae_sedis,BOTU_9764_Subdivision3
BOTU_9765,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9765_Bacteria
BOTU_9766,Bacteria,Verrucomicrobia,Spartobacteria,unidentified,unidentified,Spartobacteria_genera_incertae_sedis,BOTU_9766_Spartobacteria
BOTU_9767,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9767_Bacteria
BOTU_9768,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_9768_Proteobacteria
BOTU_9769,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Labilitrichaceae,unidentified,BOTU_9769_Labilitrichaceae
BOTU_977,Bacteria,Armatimonadetes,unidentified,unidentified,unidentified,unidentified,BOTU_977_Armatimonadetes
BOTU_9770,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9770_Bacteria
BOTU_9771,Bacteria,Planctomycetes,Planctomycetacia,unidentified,unidentified,unidentified,BOTU_9771_Planctomycetacia
BOTU_9772,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Gemmata,BOTU_9772_Gemmata
BOTU_9773,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9773_Bacteria
BOTU_9774,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_9774_Gammaproteobacteria
BOTU_9775,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,unidentified,unidentified,BOTU_9775_Chitinophagales
BOTU_9776,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9776_Bacteria
BOTU_9777,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_9777_Nocardioides
BOTU_9778,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9778_Bacteria
BOTU_9779,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,unidentified,BOTU_9779_Bradyrhizobiaceae
BOTU_978,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_978_Bacteria
BOTU_9780,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9780_Bacteria
BOTU_9781,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,unidentified,BOTU_9781_Gemmataceae
BOTU_9782,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,unidentified,unidentified,BOTU_9782_Chlamydiales
BOTU_9783,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9783_Bacteria
BOTU_9784,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,unidentified,BOTU_9784_Gemmataceae
BOTU_9785,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,unidentified,BOTU_9785_Streptomycetaceae
BOTU_9786,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9786_Bacteria
BOTU_9787,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_9787_Gammaproteobacteria
BOTU_9788,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9788_Bacteria
BOTU_9789,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9789_Bacteria
BOTU_979,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_979_Bacteria
BOTU_9790,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_9790_Gammaproteobacteria
BOTU_9791,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9791_Bacteria
BOTU_9792,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_9792_Proteobacteria
BOTU_9793,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,unidentified,unidentified,BOTU_9793_Solirubrobacterales
BOTU_9794,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_9794_Proteobacteria
BOTU_9795,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9795_Bacteria
BOTU_9796,Bacteria,Acidobacteria,Acidobacteria_Gp2,unidentified,unidentified,Gp2,BOTU_9796_Acidobacteria_Gp2
BOTU_9797,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,unidentified,BOTU_9797_Azospirillaceae
BOTU_9798,Bacteria,Firmicutes,unidentified,unidentified,unidentified,unidentified,BOTU_9798_Firmicutes
BOTU_9799,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9799_Bacteria
BOTU_98,Bacteria,Actinobacteria,Thermoleophilia,unidentified,unidentified,unidentified,BOTU_98_Thermoleophilia
BOTU_980,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,unidentified,BOTU_980_Gemmataceae
BOTU_9800,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9800_Bacteria
BOTU_9801,Bacteria,Proteobacteria,Betaproteobacteria,unidentified,unidentified,unidentified,BOTU_9801_Betaproteobacteria
BOTU_9802,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,unidentified,unidentified,BOTU_9802_Myxococcales
BOTU_9803,Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,unidentified,BOTU_9803_Blastocatellaceae
BOTU_9804,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9804_Bacteria
BOTU_9805,Bacteria,Acidobacteria,Acidobacteria_Gp6,unidentified,unidentified,Gp6,BOTU_9805_Acidobacteria_Gp6
BOTU_9806,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,unidentified,unidentified,BOTU_9806_Chlamydiales
BOTU_9807,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_9807_Gammaproteobacteria
BOTU_9808,Bacteria,Acidobacteria,Acidobacteria_Gp7,unidentified,unidentified,unidentified,BOTU_9808_Acidobacteria_Gp7
BOTU_9809,Bacteria,Armatimonadetes,unidentified,unidentified,unidentified,unidentified,BOTU_9809_Armatimonadetes
BOTU_981,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Aggregicoccus,BOTU_981_Aggregicoccus
BOTU_9810,Bacteria,Cyanobacteria/Chloroplast,unidentified,unidentified,unidentified,unidentified,BOTU_9810_Cyanobacteria/Chloroplast
BOTU_9811,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Labilitrichaceae,Labilithrix,BOTU_9811_Labilithrix
BOTU_9812,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,BOTU_9812_Bdellovibrio
BOTU_9813,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,unidentified,BOTU_9813_Bradyrhizobiaceae
BOTU_9814,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9814_Bacteria
BOTU_9815,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9815_Bacteria
BOTU_9816,Bacteria,Planctomycetes,Planctomycetacia,unidentified,unidentified,unidentified,BOTU_9816_Planctomycetacia
BOTU_9817,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,BOTU_9817_Chitinophaga
BOTU_9818,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_9818_Gammaproteobacteria
BOTU_9819,Bacteria,Chloroflexi,unidentified,unidentified,unidentified,unidentified,BOTU_9819_Chloroflexi
BOTU_982,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,unidentified,Acidibacter,BOTU_982_Gammaproteobacteria_incertae_sedis
BOTU_9820,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9820_Bacteria
BOTU_9821,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,unidentified,unidentified,BOTU_9821_Chlamydiales
BOTU_9822,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9822_Bacteria
BOTU_9823,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,unidentified,unidentified,BOTU_9823_Planctomycetales
BOTU_9824,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9824_Bacteria
BOTU_9825,Bacteria,Proteobacteria,Deltaproteobacteria,unidentified,unidentified,unidentified,BOTU_9825_Deltaproteobacteria
BOTU_9826,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Baekduiaceae,unidentified,BOTU_9826_Baekduiaceae
BOTU_9827,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,unidentified,BOTU_9827_Microbacteriaceae
BOTU_9828,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9828_Bacteria
BOTU_9829,Archaea,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9829_Archaea
BOTU_983,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Aggregicoccus,BOTU_983_Aggregicoccus
BOTU_9830,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9830_Bacteria
BOTU_9831,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9831_Bacteria
BOTU_9832,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9832_Bacteria
BOTU_9833,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9833_Bacteria
BOTU_9834,Bacteria,Verrucomicrobia,Subdivision3,unidentified,unidentified,Subdivision3_genera_incertae_sedis,BOTU_9834_Subdivision3
BOTU_9835,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9835_Bacteria
BOTU_9836,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9836_Bacteria
BOTU_9837,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9837_Bacteria
BOTU_9838,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_9838_Proteobacteria
BOTU_9839,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,unidentified,BOTU_9839_Conexibacteraceae
BOTU_984,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Zavarzinella,BOTU_984_Zavarzinella
BOTU_9840,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9840_Bacteria
BOTU_9841,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae_1,unidentified,BOTU_9841_Paenibacillaceae_1
BOTU_9842,Bacteria,Proteobacteria,Betaproteobacteria,unidentified,unidentified,unidentified,BOTU_9842_Betaproteobacteria
BOTU_9843,Bacteria,Acidobacteria,Acidobacteria_Gp18,unidentified,unidentified,Gp18,BOTU_9843_Acidobacteria_Gp18
BOTU_9844,Bacteria,Firmicutes,Bacilli,Bacillales,unidentified,unidentified,BOTU_9844_Bacillales
BOTU_9845,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,unidentified,BOTU_9845_Iamiaceae
BOTU_9846,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9846_Bacteria
BOTU_9847,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,unidentified,unidentified,BOTU_9847_Pirellulales
BOTU_9848,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9848_Bacteria
BOTU_9849,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,unidentified,BOTU_9849_Pirellulaceae
BOTU_985,Bacteria,Actinobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_985_Actinobacteria
BOTU_9850,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_9850_Proteobacteria
BOTU_9851,Bacteria,Firmicutes,Negativicutes,Selenomonadales,unidentified,unidentified,BOTU_9851_Selenomonadales
BOTU_9852,Bacteria,candidate_division_WPS-1,unidentified,unidentified,unidentified,WPS-1_genera_incertae_sedis,BOTU_9852_candidate_division_WPS-1
BOTU_9853,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9853_Bacteria
BOTU_9854,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9854_Bacteria
BOTU_9855,Bacteria,Planctomycetes,unidentified,unidentified,unidentified,unidentified,BOTU_9855_Planctomycetes
BOTU_9856,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,BOTU_9856_Aquicella
BOTU_9857,Bacteria,Acidobacteria,Acidobacteria_Gp6,unidentified,unidentified,Gp6,BOTU_9857_Acidobacteria_Gp6
BOTU_9858,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9858_Bacteria
BOTU_9859,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,unidentified,BOTU_9859_Nocardioidaceae
BOTU_986,Bacteria,Actinobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_986_Actinobacteria
BOTU_9860,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Fimbriiglobus,BOTU_9860_Fimbriiglobus
BOTU_9861,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,unidentified,unidentified,BOTU_9861_Chlamydiales
BOTU_9862,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9862_Bacteria
BOTU_9863,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_9863_Gammaproteobacteria
BOTU_9864,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,BOTU_9864_Legionella
BOTU_9865,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,unidentified,unidentified,BOTU_9865_Chlamydiales
BOTU_9866,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,BOTU_9866_Gemmatimonas
BOTU_9867,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_9867_Proteobacteria
BOTU_9868,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_9868_Gammaproteobacteria
BOTU_9869,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,unidentified,BOTU_9869_Caulobacteraceae
BOTU_987,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unidentified,BOTU_987_Acetobacteraceae
BOTU_9870,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9870_Bacteria
BOTU_9871,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_9871_Gammaproteobacteria
BOTU_9872,Bacteria,Proteobacteria,Deltaproteobacteria,unidentified,unidentified,unidentified,BOTU_9872_Deltaproteobacteria
BOTU_9873,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9873_Bacteria
BOTU_9874,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_9874_Gammaproteobacteria
BOTU_9875,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,unidentified,unidentified,BOTU_9875_Planctomycetales
BOTU_9876,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae_1,unidentified,BOTU_9876_Paenibacillaceae_1
BOTU_9877,Bacteria,Parcubacteria,unidentified,unidentified,unidentified,Parcubacteria_genera_incertae_sedis,BOTU_9877_Parcubacteria
BOTU_9878,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,unidentified,unidentified,BOTU_9878_Xanthomonadales
BOTU_9879,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,BOTU_9879_Sandaracinus
BOTU_988,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_988_Bacteria
BOTU_9880,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9880_Bacteria
BOTU_9881,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9881_Bacteria
BOTU_9882,Bacteria,Armatimonadetes,Armatimonadia,unidentified,unidentified,unidentified,BOTU_9882_Armatimonadia
BOTU_9883,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9883_Bacteria
BOTU_9884,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,unidentified,unidentified,BOTU_9884_Nevskiales
BOTU_9885,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_9885_Gammaproteobacteria
BOTU_9886,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9886_Bacteria
BOTU_9887,Bacteria,Actinobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_9887_Actinobacteria
BOTU_9888,Bacteria,Candidatus_Saccharibacteria,unidentified,unidentified,unidentified,Saccharibacteria_genera_incertae_sedis,BOTU_9888_Candidatus_Saccharibacteria
BOTU_9889,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_9889_Bacteria
BOTU_989,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,BOTU_989_Sphingomonas
BOTU_9890,Bacteria,Verrucomicrobia,Spartobacteria,unidentified,unidentified,unidentified,BOTU_9890_Spartobacteria
BOTU_9891,Bacteria,candidate_division_WPS-1,unidentified,unidentified,unidentified,WPS-1_genera_incertae_sedis,BOTU_9891_candidate_division_WPS-1
